log2FC,pval,padj,sig,mean_expr
-0.5684244436796879,0.0011054057637096206,0.07664736883622511,Down-regulated,5.563380411460264
3.6215957258976808,0.0011082797980944378,0.07664736883622511,Up-regulated,0.5960259568981244
-0.6748428073149109,0.0010601960317832505,0.07664736883622511,Down-regulated,6.091454609333577
-3.933593638091767,0.0010213372476215372,0.07664736883622511,Down-regulated,2.564958808319246
-2.073315249655556,0.0010287910025921086,0.07664736883622511,Down-regulated,6.6402097763179215
-0.49849191618754407,0.0010776671546687067,0.07664736883622511,Not significant,6.681981871468996
1.987717580752494,0.001061018196368288,0.07664736883622511,Up-regulated,3.604604725112131
-1.0865370586002445,0.0011012438942655306,0.07664736883622511,Down-regulated,5.012583979182647
0.5638945766200312,0.001121993478311592,0.07664736883622511,Up-regulated,8.238503737628593
0.1871961502852777,0.0010612901518622518,0.07664736883622511,Not significant,5.762007388110268
3.7889576486919756,0.001121201256098816,0.07664736883622511,Up-regulated,6.647800013715702
-0.5862409801727777,0.0010912807507443725,0.07664736883622511,Down-regulated,7.102880611314776
-0.5259522824894916,0.0010944702407879201,0.07664736883622511,Down-regulated,4.7180487008099306
-1.4942973645339803,0.0011101674680128659,0.07664736883622511,Down-regulated,4.752554365292902
1.1859514641981894,0.0010345650051916259,0.07664736883622511,Up-regulated,7.326429684368895
-1.3080209049390952,0.001143384207552199,0.07685633874695348,Down-regulated,8.675938231459805
-0.7762906948511006,0.0011485177550969862,0.07685633874695348,Down-regulated,5.273000153978546
0.6918196244849364,0.0011498463125817883,0.07685633874695348,Up-regulated,7.310356514297877
0.7435368062045908,0.0011401841378693908,0.07685633874695348,Up-regulated,5.682744569263033
-0.739018464095488,0.0011497724740246837,0.07685633874695348,Down-regulated,3.867940056673986
2.009875310679649,0.0011364897625323086,0.07685633874695348,Up-regulated,3.338473974683801
-0.9934804206726415,0.0011703892716255983,0.07695118220861247,Down-regulated,6.17780308231443
1.89290543270686,0.0011636650065637519,0.07695118220861247,Up-regulated,4.336477627194534
-1.0227983672572245,0.0011664733462857463,0.07695118220861247,Down-regulated,3.7691942416651782
-3.9891825901787,0.0011685241653387089,0.07695118220861247,Down-regulated,-1.0385516967158392
-1.3072681406233166,0.0011659298535886548,0.07695118220861247,Down-regulated,1.8852446833403629
-1.7868017988546328,0.0011824566498474204,0.077491352893421,Down-regulated,9.156608034229613
-1.8576620582495358,0.0011876916681373363,0.07758171646511386,Down-regulated,3.4370563340405638
1.0222505547797702,0.0011974638916629934,0.07777717186849532,Up-regulated,8.786013556057268
1.2305859552207865,0.0012016484069216791,0.07777717186849532,Up-regulated,5.3321639370107645
0.6928479510736567,0.0012022814479398603,0.07777717186849532,Up-regulated,5.810289972132745
-2.4641684798105317,0.0012080131775027766,0.0778974907633922,Down-regulated,6.629336741103263
