log2FC,pval,padj,sig
0.4703257549282043,0.011823394598102296,0.5394948723912902,Not significant
-0.4747922677284224,0.010820796396479038,0.5394948723912902,Not significant
-0.931817516845288,0.011156228417440859,0.5394948723912902,Not significant
0.4219338869903222,0.010857449440864586,0.5394948723912902,Not significant
0.38699946528217577,0.00943905104845833,0.5394948723912902,Not significant
0.3044524475887638,0.009733184837832178,0.5394948723912902,Not significant
-1.7258287050862058,0.009981466064608277,0.5394948723912902,Not significant
-0.37153072544828847,0.012414569328814974,0.5394948723912902,Not significant
-0.24787104773706403,0.010659981319844202,0.5394948723912902,Not significant
-0.5682918573348683,0.012367501433204338,0.5394948723912902,Not significant
0.29542169359974046,0.009471762497509499,0.5394948723912902,Not significant
0.14484992105599925,0.010985189446967568,0.5394948723912902,Not significant
-4.365829161774469,0.012452479739969208,0.5394948723912902,Not significant
0.24125615804378508,0.012937308039846624,0.5394948723912902,Not significant
0.6548677353002837,0.01120451289458772,0.5394948723912902,Not significant
0.7576213452377956,0.012269534233280992,0.5394948723912902,Not significant
-0.5940071286576014,0.012904244180510971,0.5394948723912902,Not significant
-0.3448706407128981,0.012966074915061469,0.5394948723912902,Not significant
-0.8306647926518718,0.012371774443608175,0.5394948723912902,Not significant
0.8305092782730865,0.010462044791832029,0.5394948723912902,Not significant
0.3310886041027681,0.012488425815881488,0.5394948723912902,Not significant
-0.6129890063516639,0.012457142109892658,0.5394948723912902,Not significant
-2.1215982621584546,0.009650995412264943,0.5394948723912902,Not significant
0.1673746287705571,0.012956516940922027,0.5394948723912902,Not significant
-3.014043563047116,0.012868886686446706,0.5394948723912902,Not significant
-0.26204447751799176,0.010776618951810863,0.5394948723912902,Not significant
0.21292260218515402,0.011710040085064127,0.5394948723912902,Not significant
-3.670579727304956,0.011349033213479888,0.5394948723912902,Not significant
-0.49392973938920637,0.011257536180394902,0.5394948723912902,Not significant
0.40413650385913513,0.01257309302960529,0.5394948723912902,Not significant
-0.8845305412490152,0.012191230494505028,0.5394948723912902,Not significant
0.45271432468965056,0.011178015626406985,0.5394948723912902,Not significant
0.5012170104052815,0.010040452908893327,0.5394948723912902,Not significant
-0.639073002926474,0.010377108710679627,0.5394948723912902,Not significant
-1.057003451256778,0.010213090427284102,0.5394948723912902,Not significant
0.4919225522593593,0.012079767581350894,0.5394948723912902,Not significant
-0.6743410921378459,0.012383145609435525,0.5394948723912902,Not significant
-1.050133962618002,0.012137421345427824,0.5394948723912902,Not significant
0.252701801541642,0.010823665211623614,0.5394948723912902,Not significant
0.35709631830022825,0.011947687257032678,0.5394948723912902,Not significant
-0.22586357861272344,0.012453189381779087,0.5394948723912902,Not significant
0.6146429918611922,0.009502826805660773,0.5394948723912902,Not significant
-0.38622902832489103,0.01134554526264336,0.5394948723912902,Not significant
0.5958324261257069,0.012122614764354805,0.5394948723912902,Not significant
-0.8490787275973535,0.01026086685651167,0.5394948723912902,Not significant
-0.4095837344680566,0.012798135833938525,0.5394948723912902,Not significant
-1.8323808354609337,0.009690400914531721,0.5394948723912902,Not significant
0.5800448887162943,0.012419321533575818,0.5394948723912902,Not significant
0.9095432544875113,0.01110367057128272,0.5394948723912902,Not significant
0.6729458971121627,0.009928972289854832,0.5394948723912902,Not significant
0.6419501983193951,0.010428537285957403,0.5394948723912902,Not significant
-2.10603150884895,0.01275911245840654,0.5394948723912902,Not significant
0.49625065182294303,0.01058877825836291,0.5394948723912902,Not significant
-0.7290651538499254,0.010403197964256414,0.5394948723912902,Not significant
-0.56792894732307,0.011277847587476532,0.5394948723912902,Not significant
-0.8318267897594538,0.012374996071589938,0.5394948723912902,Not significant
0.6085010044204884,0.010918816264479861,0.5394948723912902,Not significant
0.20781436217180893,0.012237132609669377,0.5394948723912902,Not significant
0.28798971038696575,0.011919491521236973,0.5394948723912902,Not significant
0.7246470850570224,0.011785928829926266,0.5394948723912902,Not significant
0.48954304007281024,0.009954224240486712,0.5394948723912902,Not significant
-1.4675437438916163,0.011702723703266976,0.5394948723912902,Not significant
0.251591257940734,0.01209084788454196,0.5394948723912902,Not significant
-0.7865576193690922,0.012580777075837712,0.5394948723912902,Not significant
0.40952783105300217,0.01286508412343214,0.5394948723912902,Not significant
0.2480394957867622,0.010619880284861938,0.5394948723912902,Not significant
-0.917943931857371,0.010533894993423384,0.5394948723912902,Not significant
0.7228636223150362,0.010433176256880788,0.5394948723912902,Not significant
0.5665783289066146,0.011341315154535254,0.5394948723912902,Not significant
0.38848241023589924,0.010667955007750494,0.5394948723912902,Not significant
0.5158639015352389,0.01295123769613499,0.5394948723912902,Not significant
0.3745254798244835,0.01216335510103669,0.5394948723912902,Not significant
0.3410907914691754,0.011258224684680225,0.5394948723912902,Not significant
0.3048821807529114,0.011959177237012512,0.5394948723912902,Not significant
0.7572385222371292,0.01286784899628631,0.5394948723912902,Not significant
0.7488899544834009,0.00958729433468494,0.5394948723912902,Not significant
-0.48866084528285425,0.011046245684898965,0.5394948723912902,Not significant
-0.4935618813678535,0.010438113474089277,0.5394948723912902,Not significant
0.5324852833821256,0.0129846533468703,0.5394948723912902,Not significant
0.40599462713223566,0.010962465989178811,0.5394948723912902,Not significant
